7,3,1,4,2,3,1,2,1,1,1,1,1,62.5
6,1,1,4,3,2,1,2,1,1,2,2,1,58.82
6,1,5,4,3,3,1,3,1,1,1,2,1,68.75
6,1,9,4,4,4,1,4,1,1,2,1,1,66.67
4,2,8,1,2,3,1,3,1,1,1,1,1,90.48
5,4,8,4,3,2,1,3,1,1,1,1,1,81.25
1,3,1,4,4,3,1,2,1,1,1,1,1,70.59
4,2,1,1,3,4,1,3,2,1,1,2,1,93.75
7,3,1,4,2,2,1,2,1,1,2,1,1,66.67
6,1,4,4,3,2,2,2,1,1,1,1,1,58.33
6,1,8,4,2,2,2,2,1,1,1,1,1,93.75
6,1,6,4,2,4,1,2,1,1,1,2,1,70.59
1,3,5,4,3,3,1,3,2,1,2,2,1,100
4,2,5,1,2,2,2,2,1,1,1,1,2,89.47
5,4,5,4,3,2,1,3,2,1,1,2,1,100
5,4,1,4,4,4,1,4,2,1,1,2,1,93.33
5,4,1,4,4,3,1,3,2,2,2,2,1,91.67
3,1,1,4,3,2,1,3,1,1,2,1,1,61.11
1,3,2,4,2,2,1,2,2,1,1,1,1,69.23
3,1,1,4,3,2,1,3,1,1,2,1,1,64.71
5,4,5,4,4,4,1,4,2,2,2,1,1,94.74
4,2,3,1,2,2,2,2,1,1,1,1,1,55.56
6,1,2,4,3,3,1,3,2,1,1,2,1,33.33
3,1,6,4,2,2,1,2,1,1,1,2,1,52.94
5,4,2,4,2,3,1,2,2,1,2,1,1,94.74
6,1,1,4,2,2,1,2,1,1,1,1,1,88.89
7,3,1,4,3,2,1,3,1,1,2,1,1,52.94
4,2,1,1,4,2,2,4,1,1,1,1,1,68.42
3,1,9,4,2,4,1,3,1,1,2,1,1,81.25
7,3,1,4,3,2,1,2,1,1,2,1,1,71.43
7,3,8,4,2,3,1,2,1,1,1,2,1,90
7,3,1,4,4,4,1,4,2,2,1,2,1,64.29
6,1,1,4,4,2,2,3,1,1,1,1,1,88.89
4,2,4,1,3,3,1,2,1,1,1,1,1,68.75
4,2,10,3,4,4,1,3,1,1,1,1,1,84.21
5,4,3,4,4,2,1,3,2,1,2,1,1,94.12
1,3,4,4,3,3,1,2,1,1,1,1,1,83.33
1,3,3,4,3,3,1,3,1,1,1,1,1,76.47
1,3,2,4,3,2,1,2,2,1,1,1,1,94.12
3,1,1,2,2,4,1,3,1,1,2,1,1,57.14
6,1,8,2,3,3,1,2,1,1,1,1,1,83.33
4,2,2,1,4,4,1,4,2,1,1,1,1,81.25
6,1,1,4,3,4,1,3,1,1,1,1,1,85.71
4,2,8,1,3,3,1,3,1,1,1,1,1,70.59
6,1,1,4,3,3,1,2,1,1,1,1,1,66.67
5,4,8,4,3,3,1,2,1,1,1,2,1,100
7,3,1,4,4,4,1,4,2,2,2,2,1,94.12
1,3,6,4,2,2,1,2,1,1,1,1,1,78.57
7,3,4,4,4,3,1,3,2,1,2,2,1,64.29
7,3,1,3,2,3,1,3,1,1,1,2,1,87.5
4,2,8,1,3,3,1,2,1,1,1,1,1,90.91
7,3,4,4,3,3,1,3,1,1,2,2,1,50
1,3,2,2,2,2,1,2,2,1,1,1,1,81.25
7,3,6,4,3,3,1,3,1,1,2,2,1,76.47
4,2,2,1,3,3,1,4,2,1,1,1,1,52.94
6,1,5,4,3,2,1,2,1,1,1,2,1,26.67
5,4,6,4,2,4,1,2,1,1,2,1,1,78.57
5,4,2,4,4,4,1,4,2,1,2,1,1,94.12
4,2,8,1,3,4,1,2,1,1,1,1,1,93.75
7,1,5,4,4,4,1,2,2,2,1,2,1,78.57
