filename,source,category,vistype,title location,attr: data-ink ratio,attr: # distinct colors,attr: black&white,attr: visual density,attr: human recognizable object,attr: human depiction,data redundancy,message redundancy,illegible,mem: at-a-glance HR (%),mem: prolonged HR (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v490_n7420_13_f4.png,Nature,S,Lines,none,2,2,n,2,n,n,0,0,0,49.41,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v490_n7420_23_f5.png,Nature,S,Diagrams,none,2,3,n,1,n,n,0,0,0,66.67,93.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis109.png,Visual.ly,I,Diagrams,Top-left,2,1,n,2,n,n,0,0,0,61.36,81.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis230.png,Visual.ly,I,Bars,none,3,3,n,2,y,n,0,1,0,51.76,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis250.png,Visual.ly,I,Bars,Top-left,1,2,n,2,y,y,1,1,0,85.71,94.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis278.png,Visual.ly,I,Maps,Top-right,1,2,n,1,y,n,1,0,0,54.02,94.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis286.png,Visual.ly,I,Maps,Bottom-center(right),3,1,y,1,y,n,0,0,0,65.12,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis288.png,Visual.ly,I,Diagrams,Top-right,3,3,n,3,y,y,0,0,0,66.28,76.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis328.png,Visual.ly,I,Diagrams,Top-left,3,3,n,3,y,y,0,1,0,67.78,93.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis386.png,Visual.ly,I,Diagrams,Top-left,2,3,n,3,y,y,1,1,1,76.67,81.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis399.png,Visual.ly,I,Trees and Networks,Bottom(higher)-left,1,3,n,1,n,n,0,0,1,76.04,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis409.png,Visual.ly,I,Circles,Top,3,3,n,3,y,n,1,1,0,56.25,93.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis416.png,Visual.ly,I,Table,Top,3,2,n,3,y,y,0,1,0,79.07,94.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis417.png,Visual.ly,I,Diagrams,Top-(off)right,2,3,n,2,y,n,0,1,0,57.32,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis428.png,Visual.ly,I,Table,Top (lower),2,2,n,2,y,n,0,1,0,53.66,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis499.png,Visual.ly,I,Table,Top-left,3,3,n,3,y,y,0,0,0,70.73,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis512.png,Visual.ly,I,Table,Top-center,2,2,n,3,y,y,0,1,0,74.19,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis564.png,Visual.ly,I,Area,Top-left,2,2,n,2,y,y,1,1,0,56.47,94.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis586.png,Visual.ly,I,Lines,Top-left,2,2,n,2,y,n,0,1,0,47.31,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis618.png,Visual.ly,I,Maps,Top-center,1,2,n,1,y,n,1,0,0,63.95,89.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis625.png,Visual.ly,I,Circles,Top,3,1,n,1,y,y,1,1,0,85.19,93.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis630.png,Visual.ly,I,Area,none,3,2,n,2,y,y,0,0,0,48.91,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis652.png,Visual.ly,I,Bars,Top-left,3,2,n,2,y,y,1,1,0,57.61,91.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis67.png,Visual.ly,I,Trees and Networks,none,3,2,n,2,y,n,0,1,0,77.01,94.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis673.png,Visual.ly,I,Trees and Networks,Top-center,1,3,n,2,n,n,0,0,1,61.36,88.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis678.png,Visual.ly,I,Bars,Top-left,3,2,n,3,y,y,1,1,0,61.36,94.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis684.png,Visual.ly,I,Area,none,2,1,y,1,n,n,1,0,1,77.11,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis697.png,Visual.ly,I,Area,Top-(off)left,3,1,n,2,y,y,0,1,0,63.83,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis708.png,Visual.ly,I,Table,Center,3,1,y,3,y,n,0,1,0,73.26,93.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis729.png,Visual.ly,I,Area,Top-left,3,1,n,2,y,n,1,0,0,61.8,93.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis734.png,Visual.ly,I,Grid / Matrix,Top,3,2,n,1,n,n,0,0,1,73.49,88.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis768.png,Visual.ly,I,Points,Top-center,2,2,n,2,n,n,0,1,0,34.48,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis826.png,Visual.ly,I,Diagrams,Top-center,2,1,n,2,y,y,0,1,1,76.14,92.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis831.png,Visual.ly,I,Area,Top-right,3,1,n,2,y,n,1,0,0,70.97,94.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis850.png,Visual.ly,I,Table,Top,2,1,n,1,y,n,0,1,0,62.35,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis853.png,Visual.ly,I,Maps,Top,3,2,n,2,y,n,0,1,1,66.67,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis859.png,Visual.ly,I,Diagrams,(off)Center-(off)left,2,1,n,2,y,y,0,0,0,70.33,94.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis87.png,Visual.ly,I,Maps,Top-left,1,2,n,1,y,n,0,0,0,38.2,78.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vis881.png,Visual.ly,I,Diagrams,Top-left,2,3,n,2,y,n,0,1,1,62.07,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost108.png,Visual.ly,I,Bars,Top-(off)left,3,3,n,2,y,n,1,1,0,65.43,91.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost132.png,Visual.ly,I,Points,Top-left,3,3,n,3,y,n,0,0,0,59.34,82.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost143.png,Visual.ly,I,Bars,Top-left,3,2,n,1,y,y,1,1,0,43.04,88.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost147.png,Visual.ly,I,Maps,none,3,2,n,2,y,n,1,0,0,77.01,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost187.png,Visual.ly,I,Points,Top-left,1,3,n,1,n,n,1,0,0,64.13,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost190.png,Visual.ly,I,Points,Top-left,3,3,n,3,y,y,1,1,0,47.13,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost215.png,Visual.ly,I,Diagrams,Top-left,3,3,n,3,y,y,0,0,0,80.68,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost217.png,Visual.ly,I,Table,Top-left,3,2,n,1,y,n,1,0,0,76.47,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost227.png,Visual.ly,I,Table,Top,2,3,n,3,y,y,0,1,0,78.31,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost232.png,Visual.ly,I,Table,Top-center,2,3,n,2,y,y,0,1,0,75.86,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost240.png,Visual.ly,I,Trees and Networks,Top-left,2,3,n,2,n,n,0,0,0,54.65,86.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost244.png,Visual.ly,I,Diagrams,Top-center,3,3,n,3,y,y,0,0,0,56.98,88.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost248.png,Visual.ly,I,Table,Top,2,3,n,3,y,n,0,1,1,51.04,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost255.png,Visual.ly,I,Diagrams,Top,2,2,n,1,y,n,0,1,0,55.21,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost261.png,Visual.ly,I,Table,Top-center,2,2,n,1,y,n,0,1,0,45.12,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost267.png,Visual.ly,I,Diagrams,Top-left,2,2,n,2,y,n,0,1,0,62.77,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost271.png,Visual.ly,I,Maps,Left (vertical),3,3,n,3,y,n,1,1,0,46.67,88.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost274.png,Visual.ly,I,Bars,Top-right,3,3,n,3,y,n,0,1,0,64.44,93.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost282.png,Visual.ly,I,Circles,Top-(off)left,3,3,n,2,n,n,1,0,0,80,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost357.png,Visual.ly,I,Circles,Top-center,3,3,n,3,y,y,1,1,0,49.45,76.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost362.png,Visual.ly,I,Diagrams,Top,2,2,n,1,n,n,0,1,0,80.23,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost374.png,Visual.ly,I,Maps,Top-left,3,3,n,3,y,n,1,0,0,51.76,94.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost376.png,Visual.ly,I,Circles,Upper-bottom-left,3,3,n,3,y,n,1,1,0,65.91,94.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost378.png,Visual.ly,I,Table,Off-top-center,2,3,n,2,y,y,1,1,0,65.26,94.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost387.png,Visual.ly,I,Table,Top,2,3,n,1,y,y,0,1,1,78.82,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost420.png,Visual.ly,I,Circles,Top-left,3,3,n,2,y,n,1,1,0,70.13,88.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost451.png,Visual.ly,I,Table,Top-left,3,3,n,2,y,n,0,1,0,83.33,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost456.png,Visual.ly,I,Diagrams,Top-center,3,2,n,2,y,y,0,1,0,61.9,92.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost468.png,Visual.ly,I,Grid / Matrix,Top-center,2,3,n,3,n,n,0,1,0,53.01,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost496.png,Visual.ly,I,Maps,Top,3,3,n,3,y,n,1,1,1,38.64,93.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost505.png,Visual.ly,I,Points,Top-left,1,3,n,1,n,n,1,0,0,60.92,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost52.png,Visual.ly,I,Diagrams,Top-center,3,3,n,3,y,y,0,0,1,57.61,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost523.png,Visual.ly,I,Maps,Top-left,1,1,n,2,y,n,0,0,0,87.21,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost526.png,Visual.ly,I,Table,Top-left,3,3,n,3,y,y,1,0,0,70.45,94.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost537.png,Visual.ly,I,Trees and Networks,Top-left,2,3,n,3,y,y,0,0,0,68.89,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost54.png,Visual.ly,I,Bars,Top-left,3,2,n,3,y,n,0,1,0,72.94,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost545.png,Visual.ly,I,Table,Top-left,2,1,n,2,y,n,0,1,0,73.63,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost55.png,Visual.ly,I,Bars,Top-right,3,3,n,2,y,n,1,1,0,65.06,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost575.png,Visual.ly,I,Points,Top-left,3,2,n,2,n,n,1,0,0,60.23,86.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost601.png,Visual.ly,I,Lines,Top-center,2,2,n,2,n,n,0,0,0,60.67,88.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost623.png,Visual.ly,I,Table,Top-center,3,3,n,2,y,y,0,1,0,77.17,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost635.png,Visual.ly,I,Maps,Top-left,2,1,n,1,y,n,0,0,0,66.29,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost645.png,Visual.ly,I,Table,Top-left,2,1,n,1,y,y,0,1,0,43.96,58.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost657.png,Visual.ly,I,Table,Top,3,3,n,3,n,n,1,1,0,61.63,94.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost673.png,Visual.ly,I,Diagrams,Top-center,1,1,n,2,y,n,0,1,0,73.17,94.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost705.png,Visual.ly,I,Table,Top-left,2,3,n,1,y,n,0,1,1,71.11,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost735.png,Visual.ly,I,Table,Top-center (curved),3,2,n,2,y,n,0,1,0,56.32,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost745.png,Visual.ly,I,Bars,Top-center,3,2,n,2,y,n,1,1,0,77.78,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost755.png,Visual.ly,I,Table,Top-center,2,2,n,3,y,y,0,1,0,38.82,63.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost758.png,Visual.ly,I,Table,Top,2,1,n,3,y,n,0,1,0,71.43,94.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost77.png,Visual.ly,I,Trees and Networks,Center,3,3,n,3,y,y,0,1,0,74.44,94.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost82.png,Visual.ly,I,Diagrams,Bottom-center,2,3,n,1,y,n,0,0,0,68.18,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost83.png,Visual.ly,I,Grid / Matrix,Top,1,2,n,1,n,n,0,0,0,70,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost92.png,Visual.ly,I,Lines,Top-left,2,2,n,1,y,n,0,1,0,67.03,89.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visMost93.png,Visual.ly,I,Diagrams,Top-left,3,3,n,3,n,n,0,0,1,77.27,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoB03_1.png,World Health Organization,G,Bars,Top-center,2,1,n,1,n,n,0,0,0,50.57,71.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoB05_1.png,World Health Organization,G,Area,Top,2,1,n,1,n,n,0,0,0,48.89,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoB13_2.png,World Health Organization,G,Circles,Top,3,3,n,3,n,n,1,0,0,30.38,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoB15_1.png,World Health Organization,G,Bars,Top-center,2,3,n,2,n,n,0,0,0,57.95,85.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoB19_1.png,World Health Organization,G,Points,Top-center,1,3,n,1,n,n,0,1,0,46.59,70.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoB20_1.png,World Health Organization,G,Bars,Top-center,2,3,n,2,n,n,0,0,0,54.02,68.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoB22_1.png,World Health Organization,G,Table,Top,2,1,n,1,n,n,1,0,0,44.83,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoB24_1.png,World Health Organization,G,Distribution,Top-center,1,1,n,1,n,n,0,0,0,30.59,58.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoB25_2.png,World Health Organization,G,Lines,Top-center,1,2,n,2,n,n,0,0,0,61.63,82.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoB32_1.png,World Health Organization,G,Bars,Top-center,2,1,n,1,n,n,0,0,0,43.82,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoI11_1.png,World Health Organization,G,Bars,Top-center,3,1,y,2,n,n,0,0,0,77.91,88.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoI11_2.png,World Health Organization,G,Bars,Top-center,1,1,y,2,n,n,0,0,0,47.31,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoI12_2.png,World Health Organization,G,Bars,Top-center,3,1,y,2,n,n,0,0,0,78.02,92.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoI14.png,World Health Organization,G,Table,Top-left,1,1,y,1,n,n,0,0,0,36.67,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoI19.png,World Health Organization,G,Lines,Top-center/right,2,1,y,1,n,n,0,0,0,34.38,58.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoI22.png,World Health Organization,G,Bars,Bottom,2,1,y,1,n,n,0,0,0,37.08,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoJ15_1.png,World Health Organization,G,Bars,Top,1,1,n,2,n,n,1,1,0,37.08,27.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoJ15_2.png,World Health Organization,G,Table,Top,2,1,n,1,n,n,0,1,0,32.1,26.67,,,,,,,,,,,,,(Table,"3.4)."",Top,2,1,n,1,n,n,32.10,9.89,26.67,0,1,0",,,,,,,,,,,,,,,,
whoJ23.png,World Health Organization,G,Circles,Bottom,1,2,n,1,n,n,1,1,0,28.09,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoJ32.png,World Health Organization,G,Bars,Bottom,1,2,n,1,n,n,0,1,0,35.96,77.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoJ33.png,World Health Organization,G,Lines,Bottom,1,2,n,1,n,n,0,1,0,45.78,82.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoJ36_1.png,World Health Organization,G,Bars,Top-left,1,1,n,1,n,n,0,1,0,25.88,31.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoJ36_2.png,World Health Organization,G,Lines,Bottom,1,2,n,2,n,n,0,1,0,35.8,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoJ40_1.png,World Health Organization,G,Bars,Upper-bottom,2,2,n,1,n,n,0,0,1,28.4,52.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoJ40_2.png,World Health Organization,G,Circles,Top,1,2,n,1,n,n,1,1,0,43.01,58.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoJ43_2.png,World Health Organization,G,Table,Top-left,1,1,n,1,n,n,0,0,0,38.3,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoJ44.png,World Health Organization,G,Lines,Top,1,1,n,1,n,n,1,1,0,23.81,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoJ48_2.png,World Health Organization,G,Maps,Top-left,2,2,n,2,y,n,0,1,0,51.11,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoK04_2.png,World Health Organization,G,Bars,Top,2,1,n,1,n,n,1,1,0,38.27,55.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoK06_2.png,World Health Organization,G,Circles,Top,2,3,n,1,n,n,0,1,0,53.41,83.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoK07_2.png,World Health Organization,G,Table,Top-left,1,1,y,1,n,n,0,0,0,30.68,44.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoK08.png,World Health Organization,G,Table,Bottom,1,1,y,1,n,n,0,0,0,46.07,66.67,,,,,,,,,,,,,improved,drinking,water,sources,since,"1995"",Bottom,1,1,y,1,n,n,46.07,12.12,66.67,0,0,0",,,,,,,,,,,,
whoK12_2.png,World Health Organization,G,Maps,Top-left,1,2,n,1,y,n,0,1,0,57.78,81.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoK17_1.png,World Health Organization,G,Bars,Top-left,2,1,n,1,n,n,1,1,0,30.43,58.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoK19_1.png,World Health Organization,G,Bars,Top-left,2,2,n,2,n,n,1,1,0,71.59,94.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoK23_2.png,World Health Organization,G,Bars,Top,3,2,n,2,n,n,1,1,0,70.79,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoK31.png,World Health Organization,G,Maps,none,1,3,n,1,y,n,0,0,0,55.95,94.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoL03.png,World Health Organization,G,Table,Top,1,1,n,1,n,n,0,0,0,35.71,73.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoL06.png,World Health Organization,G,Bars,Bottom,2,1,n,1,n,n,0,0,0,30.12,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoL09.png,World Health Organization,G,Circles,Bottom-center,2,1,y,2,n,n,0,0,0,48.86,89.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoL10.png,World Health Organization,G,Diagrams,Bottom,2,2,n,1,n,n,0,0,0,34.15,78.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoL11.png,World Health Organization,G,Maps,Bottom,2,2,n,1,y,n,0,1,0,79.49,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoL12.png,World Health Organization,G,Diagrams,Bottom-center,2,2,n,1,n,n,0,0,0,36.78,83.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoL14.png,World Health Organization,G,Diagrams,Upper-bottom center,1,3,n,1,n,n,0,0,0,68.97,88.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoM05.png,World Health Organization,G,Table,none,1,1,y,1,n,n,0,0,0,43.68,86.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoN05.png,World Health Organization,G,Lines,Top,2,3,n,1,n,n,0,0,0,31.52,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoN08.png,World Health Organization,G,Table,Top,2,2,n,2,n,n,0,0,0,28.41,57.14,,,,,,,,,,,,,(based,on,the,data,from,"GSHS)a"",Top,2,2,n,2,n,n,28.41,8.60,57.14,0,0,0",,,,,,,,,,,,
whoN10.png,World Health Organization,G,Table,Top-left,2,2,n,2,n,n,0,0,0,31.76,72.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoN16_1.png,World Health Organization,G,Bars,Top,1,1,n,1,n,n,0,0,0,40.48,84.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoN18.png,World Health Organization,G,Table,Top,2,2,n,2,n,n,0,1,0,40.23,68.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoN21_1.png,World Health Organization,G,Bars,Top,2,2,n,1,n,n,0,0,0,42.86,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoN22.png,World Health Organization,G,Maps,Top,1,2,n,1,y,n,0,0,0,59.3,88.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoN23_2.png,World Health Organization,G,Bars,Top,1,1,y,1,n,n,0,0,0,32.18,64.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoN32_2.png,World Health Organization,G,Bars,Top,1,1,y,1,n,n,0,0,0,44.44,86.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoN33.png,World Health Organization,G,Diagrams,Top,1,1,y,1,n,n,0,0,0,48.28,93.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoO06_2.png,World Health Organization,G,Bars,Top,1,2,n,1,n,n,0,0,0,38.2,70.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoO12.png,World Health Organization,G,Table,Top-left,2,1,n,1,n,n,0,0,0,46.67,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoP13.png,World Health Organization,G,Table,Top-left,1,1,n,2,n,n,0,0,0,41.3,43.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoP16.png,World Health Organization,G,Table,Top-left,2,1,n,1,n,n,0,0,0,34.88,61.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoQ06_2.png,World Health Organization,G,Lines,Top,1,1,n,1,n,n,0,0,0,36.9,64.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoQ09_2.png,World Health Organization,G,Bars,Top,1,1,n,1,n,n,0,0,0,38.54,64.71,,,,,,,,,,,,,"2003-2011"",Top,1,1,n,1,n,n,38.54,31.78,64.71,0,0,0",,,,,,,,,,,,,,,,,
whoQ11_1.png,World Health Organization,G,Lines,Top-left,2,1,n,1,n,n,0,0,0,31.03,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoQ14_2.png,World Health Organization,G,Bars,Top-left,1,1,n,1,n,n,0,0,0,38.14,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoQ15_1.png,World Health Organization,G,Points,Top,2,1,n,1,n,n,0,0,0,51.69,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoQ18_3.png,World Health Organization,G,Bars,Top-left,2,1,n,1,n,n,0,0,0,28.09,56.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoQ26.png,World Health Organization,G,Maps,Top,1,1,n,1,y,n,0,1,0,42.68,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoQ32_2.png,World Health Organization,G,Points,Top,2,1,n,1,n,n,0,0,0,23.53,29.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoQ41_1.png,World Health Organization,G,Bars,Top-left,2,1,n,2,n,n,0,0,0,52.17,88.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoQ42_1.png,World Health Organization,G,Bars,Top-left,1,1,n,1,n,n,0,0,0,70.45,88.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoQ44_4.png,World Health Organization,G,Area,Top,2,1,n,1,n,n,0,0,0,63.33,76.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoQ48_4.png,World Health Organization,G,Area,Top,1,1,n,1,n,n,0,0,0,54.44,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoQ48_5.png,World Health Organization,G,Lines,Top,1,1,n,1,n,n,0,0,0,54.65,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoQ50_2.png,World Health Organization,G,Bars,Top-left,1,1,n,1,n,n,0,0,0,38.55,64.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoQ51_2.png,World Health Organization,G,Bars,Top-left,1,1,n,1,n,n,0,0,0,52.38,72.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whoQ52_4.png,World Health Organization,G,Area,Top,2,1,n,1,n,n,0,0,0,50,57.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
