0,0,1,1,1,1,0,1,1,0,0,0,0,81.25
5,1,3,1,1,2,0,1,0,0,0,1,0,82.35
5,1,3,3,1,1,0,1,0,0,1,1,0,31.25
4,3,4,3,3,2,0,1,1,0,1,0,0,100
2,1,3,3,2,1,0,1,0,0,0,0,0,73.68
4,3,2,2,3,1,0,2,1,1,0,1,0,100
4,3,0,2,3,3,0,2,1,0,1,1,0,91.67
3,2,3,0,1,1,1,1,0,0,0,0,0,80
2,1,4,1,1,1,0,1,0,0,0,0,0,35.29
3,2,5,0,3,3,0,2,0,0,0,0,0,86.67
0,0,5,3,3,1,0,2,0,0,0,0,0,100
0,0,1,3,3,3,0,3,1,0,0,0,0,100
4,3,3,3,2,2,0,2,0,0,0,0,0,88.24
5,1,3,3,1,2,0,2,0,0,0,0,0,82.35
4,3,8,3,3,3,0,3,1,1,1,1,0,76.47
4,3,4,3,2,2,0,3,1,1,0,1,0,63.16
6,0,0,3,2,3,0,3,1,0,1,1,0,93.75
2,1,5,3,1,1,0,1,0,0,0,1,0,52.94
6,0,3,3,2,2,0,3,1,0,0,1,0,58.82
3,2,10,0,2,2,0,1,0,0,0,0,0,78.95
6,0,0,3,3,3,0,2,1,1,1,1,0,100
0,0,0,3,3,2,0,2,0,0,0,0,0,70.59
5,1,5,3,2,1,0,1,0,0,0,0,0,62.5
0,0,1,1,3,2,0,1,1,0,1,0,0,100
5,1,4,3,2,1,0,1,0,0,0,1,0,26.67
3,2,0,0,3,1,1,1,0,0,0,0,0,57.14
5,1,0,3,1,1,0,2,0,0,1,1,0,27.78
0,0,5,3,3,1,0,1,0,0,0,0,0,87.5
0,0,0,3,1,1,0,1,0,0,0,0,0,100
6,0,3,3,2,2,0,2,0,0,1,1,0,78.57
0,0,1,3,1,1,0,1,1,0,0,0,0,100
5,1,0,3,2,1,0,2,0,0,0,0,0,88.24
4,3,5,3,2,2,0,2,0,0,0,1,0,87.5
4,3,4,3,3,3,0,3,1,1,1,0,0,94.74
0,0,3,3,1,1,0,1,0,0,0,0,0,87.5
4,3,4,3,2,3,0,1,1,0,0,1,1,100
2,1,4,3,1,1,0,1,0,0,0,1,0,57.14
1,0,6,0,1,1,0,1,0,0,1,1,0,75
6,0,0,3,3,3,0,3,1,0,1,1,0,82.35
0,0,5,3,1,1,0,1,0,0,0,0,0,78.57
3,2,5,0,1,1,1,1,0,0,0,0,0,63.16
3,2,7,0,2,1,0,1,0,0,0,0,0,87.5
2,1,0,3,1,2,0,2,0,0,1,1,0,27.78
5,1,0,3,2,1,0,1,0,0,0,0,0,71.43
3,2,3,0,1,2,0,2,0,0,0,1,0,68.42
4,3,4,3,3,3,0,3,1,1,0,0,0,100
0,0,2,3,2,2,0,1,0,0,0,0,0,77.78
