3,1,5,3,2,2,1,2,1,1,1,1,1,50
1,3,1,4,2,2,1,2,1,1,1,1,1,94.12
4,2,8,1,3,3,1,3,1,1,1,1,1,88.24
7,3,1,4,2,2,1,2,1,1,1,1,1,33.33
5,4,7,4,3,4,1,3,1,1,1,1,1,86.67
4,2,4,1,4,4,1,4,1,1,1,1,1,93.33
1,3,6,4,3,3,1,3,2,2,1,2,1,94.12
5,4,2,2,4,2,2,2,2,1,1,1,1,100
2,3,7,1,2,2,1,2,1,1,2,2,1,75
7,1,5,4,4,4,1,2,2,2,1,2,1,78.57
7,1,4,4,3,2,1,3,1,1,1,2,1,52.63
4,2,10,3,4,4,1,3,1,1,1,1,1,84.21
1,3,6,4,2,2,1,2,1,1,1,1,1,78.57
1,3,6,4,4,2,1,2,1,1,1,1,1,87.5
1,3,4,4,3,3,1,3,1,1,1,1,1,77.27
7,3,1,4,4,4,1,3,2,2,2,2,1,100
5,4,5,4,3,3,1,2,2,1,1,2,1,100
5,4,7,3,4,4,1,4,2,2,1,2,1,94.12
7,3,4,4,3,3,1,3,2,1,1,2,1,94.12
4,2,4,1,2,2,2,2,1,1,1,1,1,80
1,3,2,4,3,4,1,3,2,1,1,1,1,80
5,4,5,4,3,2,1,4,2,1,1,2,1,94.74
7,3,2,4,3,3,1,3,2,1,1,2,1,94.74
7,3,4,4,3,2,1,3,1,1,1,2,1,43.75
1,3,1,4,2,3,1,2,1,1,1,1,1,68.42
3,1,1,4,3,3,1,3,1,1,1,1,1,57.89
6,1,1,4,2,2,1,2,1,1,1,1,1,84.21
1,3,3,4,3,3,1,2,1,1,1,1,1,77.78
5,4,8,4,3,3,1,2,2,1,1,2,1,100
4,2,5,1,2,2,2,3,1,1,1,1,2,81.25
6,1,4,4,2,2,1,2,1,1,2,2,1,31.25
1,3,2,2,2,2,1,2,2,1,1,1,1,81.25
3,1,1,2,2,4,1,3,1,1,2,1,1,57.14
6,1,5,4,3,2,1,2,1,1,1,2,1,26.67
5,4,7,2,2,4,1,2,1,1,1,1,2,100
7,3,2,4,2,3,1,3,2,1,1,2,1,100
6,1,1,4,2,2,2,3,1,1,1,1,1,87.5
6,1,4,4,3,2,1,2,1,1,1,1,1,80
5,4,9,4,4,4,1,3,2,1,2,2,1,88.89
7,3,9,4,3,3,1,4,2,1,1,2,1,93.75
5,4,7,4,2,4,1,3,1,1,1,1,2,88.89
6,1,5,4,2,2,1,2,1,1,1,1,1,60
3,2,1,4,4,3,1,3,1,1,2,2,1,40
5,4,8,4,3,2,1,3,2,2,1,2,2,92.86
1,3,5,4,2,2,1,2,1,1,1,1,1,92.86
5,4,5,4,4,4,1,4,1,1,2,2,1,94.44
6,1,4,4,2,3,1,3,1,1,1,1,1,82.35
4,2,6,1,3,3,1,2,1,1,1,1,1,100
4,2,1,1,4,2,2,2,1,1,1,1,1,57.14
6,1,5,4,2,2,1,2,1,1,1,1,1,73.33
1,1,1,4,2,2,1,2,1,1,1,1,1,75
5,4,4,4,3,3,1,2,2,1,1,2,1,89.47
7,3,4,4,4,3,1,3,1,1,1,2,1,76.47
5,4,5,3,4,3,1,3,2,1,1,2,1,80
6,1,8,2,3,3,1,2,1,1,1,1,1,83.33
6,1,1,4,3,4,1,3,1,1,1,1,1,68.75
6,1,5,4,3,2,1,2,1,1,1,1,1,61.11
7,3,1,4,4,4,1,4,2,2,2,2,1,94.12
5,4,5,4,4,4,1,4,2,2,1,1,1,100
5,4,8,4,3,4,1,3,2,1,1,2,2,100
7,3,1,4,4,4,1,4,2,1,2,2,1,82.35
1,3,5,4,3,2,2,3,1,1,1,1,1,93.75
4,2,6,1,2,3,1,3,1,1,1,1,1,94.44
7,1,8,4,2,3,1,3,2,1,1,2,1,89.47
7,3,1,4,2,3,1,3,1,1,1,2,1,40
4,2,8,1,3,2,2,3,2,1,1,1,1,94.12
7,3,9,4,3,4,1,3,1,1,2,1,1,87.5
5,4,3,1,4,3,1,3,2,2,1,1,1,80
6,1,1,4,2,3,1,2,1,1,1,1,1,70.59
1,3,2,4,2,2,1,2,2,1,1,1,1,69.23
5,4,3,4,4,2,1,3,2,1,2,1,1,94.12
4,2,4,1,3,3,1,3,1,1,1,1,1,93.33
1,3,1,4,2,2,1,2,1,1,1,1,1,75
5,4,5,4,3,2,1,2,2,2,1,2,1,58.82
5,4,8,4,3,2,1,3,1,1,1,1,1,81.25
4,2,7,1,3,4,1,2,1,1,1,1,1,100
4,2,6,1,2,2,2,2,1,1,1,1,1,71.43
5,4,5,3,3,3,1,3,2,1,1,2,1,95
5,4,2,4,2,3,1,2,2,1,1,1,1,78.95
1,3,2,4,2,3,1,2,2,1,1,1,1,93.33
7,3,8,4,2,3,1,4,2,1,1,2,1,93.75
4,3,5,1,3,2,1,3,1,1,1,1,1,76.47
4,2,2,1,4,4,1,2,2,1,1,1,1,86.67
6,1,5,4,2,2,2,2,1,1,1,1,1,87.5
5,4,2,4,3,2,1,2,2,1,1,1,1,95
7,3,1,4,4,4,1,4,2,1,1,2,1,100
5,4,5,4,3,3,1,4,2,2,1,2,1,63.16
5,4,3,4,3,3,1,3,2,2,2,2,1,94.12
1,3,1,4,2,2,1,3,1,1,1,1,1,100
1,3,1,4,2,2,1,2,1,1,1,1,1,75
