7,3,1,4,2,2,1,2,1,1,1,1,1,75
5,4,5,4,3,4,1,2,2,1,1,2,2,100
6,1,9,4,2,3,1,2,1,1,2,2,1,58.82
5,4,6,4,4,3,1,3,1,1,2,1,1,86.67
6,1,1,4,2,2,1,2,1,1,1,1,1,88.89
1,3,2,4,3,4,1,3,2,1,1,1,1,80
6,1,1,4,2,2,1,3,1,1,2,2,1,27.78
3,1,5,4,2,2,1,2,1,1,1,2,1,57.14
6,1,5,4,3,2,1,2,1,1,1,2,1,26.67
7,3,1,4,3,3,1,4,2,2,1,2,1,100
6,1,1,4,2,2,1,2,1,1,1,1,1,72.22
4,2,8,1,2,2,1,3,1,1,1,1,1,88.24
1,3,2,4,2,3,1,2,2,1,1,1,1,93.33
5,4,5,4,4,4,1,4,2,2,1,1,1,100
1,3,2,4,4,4,1,4,2,1,1,1,1,100
5,4,7,2,2,4,1,2,1,1,1,1,2,100
5,4,7,4,2,4,1,3,1,1,1,1,2,88.89
5,4,8,4,3,3,1,3,2,1,1,2,1,100
6,1,2,4,2,3,1,2,2,1,1,2,1,81.25
6,1,2,2,3,3,1,2,2,1,1,2,1,85
6,1,1,2,3,3,1,2,1,1,1,1,2,52.94
6,1,1,4,2,2,2,2,1,1,1,1,1,64.71
7,3,9,4,3,4,1,3,1,1,2,1,1,87.5
1,3,4,4,2,3,1,3,1,1,1,1,1,75
4,2,8,1,3,3,1,3,1,1,1,1,1,70.59
6,2,11,4,2,2,1,2,1,1,1,1,1,58.82
5,4,8,4,4,3,1,3,2,2,1,2,1,92.86
4,2,4,1,3,3,1,4,1,1,1,1,1,88.24
3,1,9,4,4,3,1,2,1,1,2,1,1,58.82
2,3,3,4,4,3,1,4,2,1,1,2,2,100
1,3,1,4,2,2,1,2,1,1,1,1,1,90
6,1,5,4,3,3,1,3,1,1,1,1,1,57.14
5,4,5,3,4,2,2,4,2,1,1,2,1,93.33
6,1,1,4,2,2,2,2,1,1,1,1,1,86.67
5,4,2,4,4,4,1,4,2,1,2,1,1,94.12
7,3,2,4,2,3,1,2,2,1,2,2,1,92.86
5,4,8,4,2,2,1,3,2,1,1,2,1,94.12
7,3,8,4,2,3,1,4,2,1,1,2,1,93.75
4,2,11,1,3,3,1,2,1,1,1,1,1,78.95
7,3,1,4,2,3,1,2,1,1,1,2,1,82.35
7,1,8,4,2,3,1,3,2,1,1,2,1,89.47
7,3,1,4,2,3,1,3,1,1,1,1,1,29.41
6,1,3,4,3,2,1,2,1,1,1,1,1,76.92
5,4,6,4,2,4,1,2,1,1,2,1,1,78.57
7,3,1,4,3,4,1,4,2,1,2,2,1,93.75
4,2,4,1,4,4,1,3,1,1,1,1,1,60
4,2,8,1,2,3,1,2,2,1,1,2,1,100
7,3,4,4,2,3,1,2,1,1,1,2,1,88.89
3,1,1,4,3,2,1,3,1,1,2,1,1,61.11
5,4,1,4,4,4,1,4,2,1,1,2,1,93.33
4,2,2,1,4,4,1,2,2,1,1,1,1,93.75
6,1,4,4,3,4,1,2,1,1,1,1,1,78.57
3,1,5,3,2,2,1,2,1,1,1,1,1,50
1,3,5,4,3,2,2,3,1,1,1,1,1,93.75
5,4,5,4,4,4,1,3,2,2,1,2,1,100
7,3,2,4,3,3,1,3,2,1,1,2,1,94.74
7,3,4,4,4,3,1,3,1,1,1,2,1,76.47
6,1,1,4,3,2,1,2,1,1,2,2,1,58.82
3,1,5,4,2,2,2,2,1,1,1,1,1,40
4,2,8,1,3,2,1,2,1,1,1,1,1,87.5
6,1,8,2,2,4,1,2,1,1,1,1,1,88.24
1,3,1,4,2,2,1,2,1,1,1,1,1,100
7,3,2,4,2,3,1,3,2,1,1,2,1,100
4,2,8,1,3,3,1,3,1,1,1,1,1,88.24
4,2,8,1,2,3,1,2,1,1,1,1,1,87.5
5,4,9,4,4,4,1,3,2,1,2,2,1,88.89
5,4,8,4,4,4,1,4,2,2,1,1,1,88.89
4,2,2,1,4,4,1,4,2,1,1,1,1,81.25
6,1,1,4,3,2,1,2,1,1,1,1,1,71.43
4,2,6,1,4,3,1,4,1,1,1,1,1,64.29
3,1,4,4,2,3,1,2,1,1,1,2,1,78.57
4,2,6,1,3,2,1,3,1,1,1,1,1,76.47
6,2,8,2,3,3,1,2,1,1,1,1,1,78.95
6,1,1,4,2,2,1,2,1,1,1,1,1,66.67
5,4,3,3,4,2,1,3,2,2,1,2,1,100
7,3,1,4,2,2,1,2,1,1,2,1,1,66.67
4,3,4,1,4,4,1,4,1,1,1,1,1,76.47
5,4,5,4,4,3,1,4,2,2,1,2,1,94.44
5,4,5,4,4,4,1,3,2,1,1,2,1,100
3,1,1,4,3,2,1,3,1,1,2,1,1,64.71
5,4,3,1,3,2,2,2,1,1,2,1,2,87.5
1,3,1,4,2,2,1,2,1,1,1,1,1,75
1,1,2,4,3,3,1,3,2,1,1,1,1,95
2,3,1,4,4,3,1,3,2,1,1,2,2,100
3,1,4,4,3,3,1,4,1,1,2,2,1,57.89
5,4,8,3,3,4,1,3,2,1,1,2,1,100
5,4,3,4,4,2,1,3,2,1,2,1,1,93.75
7,3,4,4,3,2,1,3,1,1,1,2,1,43.75
5,4,6,4,3,3,1,3,1,1,1,2,1,87.5
6,1,1,4,2,2,1,2,1,1,1,2,1,31.58
5,4,5,4,3,3,1,4,2,2,1,2,1,100
4,2,7,1,3,4,1,3,1,1,1,1,1,66.67
5,4,6,4,4,4,1,4,2,2,2,2,1,87.5
1,3,4,4,2,3,1,2,1,1,1,1,1,100
5,4,1,4,4,3,1,4,2,1,1,2,1,100
5,4,5,4,4,4,1,4,2,2,2,1,1,94.74
5,4,1,4,4,3,1,3,2,2,2,2,1,91.67
4,2,6,1,4,4,1,3,1,1,1,1,1,86.67
5,4,10,4,2,3,1,2,1,1,1,1,1,100
6,1,1,4,4,2,2,3,1,1,1,1,1,92.31
5,4,10,4,3,4,1,4,1,1,1,2,1,100
5,4,2,1,4,3,1,3,2,1,2,1,1,100
6,1,5,4,3,3,1,3,1,1,1,1,1,72.22
6,1,3,4,3,2,1,2,1,1,1,1,1,57.14
7,3,6,4,3,3,1,3,1,1,2,2,1,76.47
5,4,1,1,4,4,1,3,2,1,1,2,1,87.5
4,2,7,1,3,4,1,2,1,1,1,1,1,100
7,3,9,4,3,3,1,4,2,1,1,2,1,93.75
5,4,5,4,3,2,1,2,2,2,1,2,1,58.82
7,3,4,4,3,3,1,4,2,1,1,2,1,58.82
1,1,1,4,2,2,1,3,1,1,1,1,1,57.14
6,1,3,4,3,2,1,2,1,1,1,1,1,78.57
5,4,5,4,3,3,1,2,2,1,1,2,1,100
4,2,8,1,2,2,1,2,2,1,1,1,1,100
6,1,1,4,3,2,1,2,1,1,1,1,1,56.25
6,1,4,4,3,2,1,2,1,1,1,1,1,80
