0,0,0,3,2,3,0,1,0,0,0,0,0,81.82
0,0,0,3,1,2,0,1,0,0,0,0,0,80
0,0,1,3,1,1,0,1,1,0,0,0,0,100
0,0,2,3,2,2,0,2,0,0,0,0,0,76.47
0,0,1,1,1,1,0,1,1,0,0,0,0,81.25
0,0,3,3,1,2,0,2,0,0,0,0,0,75
0,0,2,3,2,2,0,1,0,0,0,0,0,77.78
0,0,0,3,1,1,0,1,0,0,0,0,0,94.12
0,0,0,3,1,1,0,1,0,0,0,0,0,75
0,0,4,3,2,1,1,2,0,0,0,0,0,93.75
0,0,0,3,1,1,0,1,0,0,0,0,0,90
0,0,5,3,1,1,0,1,0,0,0,0,0,78.57
0,0,1,3,1,1,0,1,1,0,0,0,0,69.23
0,0,1,1,3,2,0,1,1,0,1,0,0,100
0,0,3,3,1,2,0,1,0,0,0,0,0,44.44
0,0,0,3,3,2,0,2,0,0,0,0,0,70.59
0,0,5,3,3,1,0,2,0,0,0,0,0,100
0,0,2,3,3,3,0,1,1,0,1,0,0,93.75
0,0,4,3,1,1,0,1,0,0,0,0,0,33.33
0,0,1,3,1,2,0,1,1,0,0,0,0,93.33
0,0,0,3,1,2,0,1,0,0,0,0,0,68.42
0,0,5,3,3,1,0,1,0,0,0,0,0,87.5
0,0,3,3,1,1,0,1,0,0,0,0,0,87.5
0,0,3,3,1,2,0,1,0,0,0,0,0,75
0,0,0,3,2,1,0,1,0,0,0,0,0,85.71
0,0,0,3,2,2,0,1,0,0,0,0,0,77.78
0,0,1,3,2,2,0,3,1,0,0,0,0,90
0,0,0,3,1,1,0,2,0,0,0,0,0,72.22
0,0,3,3,2,2,0,1,0,0,0,0,0,83.33
0,0,0,3,1,1,0,1,0,0,0,0,0,75
0,0,0,3,1,1,0,2,0,0,0,0,0,100
0,0,5,3,2,2,0,2,1,1,0,1,0,94.12
0,0,3,3,1,1,0,1,0,0,0,0,0,64.71
0,0,0,3,3,2,0,1,0,0,0,0,0,70.59
0,0,4,3,2,2,0,2,1,0,1,1,0,100
0,0,1,3,2,2,0,2,1,0,0,0,0,95
0,0,1,3,1,2,0,1,1,0,0,0,0,94.12
0,0,4,3,1,1,0,1,0,0,0,0,0,92.86
0,0,0,3,1,1,0,1,0,0,0,0,0,75
0,0,1,3,2,3,0,2,1,0,0,0,0,80
0,0,0,3,1,1,0,1,0,0,0,0,0,75
0,0,0,3,1,1,0,1,0,0,0,0,0,88.89
0,0,0,3,1,1,0,2,0,0,0,0,0,57.14
0,0,3,3,1,2,0,1,0,0,0,0,0,100
0,0,0,3,2,1,0,2,0,0,0,0,0,93.75
0,0,5,3,2,1,0,1,0,0,0,1,0,88.24
0,0,5,3,3,2,0,2,1,1,0,1,0,88.89
0,0,3,3,2,2,0,2,0,0,0,0,0,77.27
0,0,3,3,1,2,0,1,0,0,0,0,0,100
0,0,0,3,2,1,0,1,0,0,0,0,0,88.24
0,0,0,3,1,1,0,1,0,0,0,0,0,100
0,0,1,3,3,3,0,3,1,0,0,0,0,100
0,0,1,3,2,1,0,1,1,0,0,0,0,94.12
1,0,2,3,3,2,0,3,1,0,0,1,1,100
1,0,6,0,1,1,0,1,0,0,1,1,0,75
1,0,0,3,3,2,0,2,1,0,0,1,1,100
2,1,3,2,1,1,0,2,0,0,0,1,0,80
2,1,3,3,2,2,0,3,0,0,1,1,0,57.89
2,1,0,3,3,2,0,2,0,0,1,1,0,40
2,1,5,3,1,1,0,1,0,0,0,1,0,52.94
2,1,4,3,1,1,1,1,0,0,0,0,0,40
2,1,0,3,1,2,0,2,0,0,1,1,0,27.78
2,1,4,3,2,1,0,2,0,0,0,0,0,40
2,1,4,3,1,1,0,1,0,0,0,1,0,57.14
2,1,0,3,3,3,0,2,0,0,1,1,0,37.5
2,1,3,3,1,2,0,2,0,0,0,1,0,31.25
2,1,0,3,3,3,0,2,0,0,0,1,0,75
2,1,3,3,1,2,0,1,0,0,0,1,0,78.57
2,1,3,3,2,1,0,1,0,0,0,0,0,73.68
2,1,0,3,2,2,0,2,0,0,0,0,0,57.89
2,1,7,3,1,1,1,1,0,0,0,0,0,71.43
2,1,0,3,2,1,0,2,0,0,1,0,0,64.71
2,1,0,3,2,1,0,2,0,0,1,0,0,61.11
2,1,8,3,3,2,0,1,0,0,1,0,0,58.82
2,1,0,3,3,2,0,2,0,0,1,0,0,68.75
2,1,8,3,1,3,0,2,0,0,1,0,0,81.25
2,1,4,1,1,1,0,1,0,0,0,0,0,86.67
2,1,4,1,1,1,0,1,0,0,0,0,0,35.29
2,1,8,2,1,3,0,1,0,0,1,0,0,70.59
2,1,4,2,1,1,0,1,0,0,0,0,0,50
2,1,0,1,1,3,0,2,0,0,1,0,0,57.14
3,2,7,0,1,2,0,2,0,0,0,0,0,90.48
3,2,7,0,2,2,0,2,0,0,0,0,0,86.67
3,2,7,0,1,3,0,1,0,0,0,0,0,100
3,2,3,0,2,2,0,3,0,0,0,0,0,88.24
3,2,2,0,3,3,0,3,0,0,0,0,0,81.25
3,2,0,0,3,1,1,3,0,0,0,0,0,68.42
3,2,5,0,2,2,0,1,0,0,0,0,0,100
3,2,7,0,2,2,0,1,0,0,0,0,0,90.91
3,2,5,0,1,1,1,2,0,0,0,0,0,90
3,2,7,0,1,2,0,1,0,0,0,0,0,87.5
3,2,3,0,1,2,0,2,0,0,0,1,0,68.42
3,2,1,0,3,3,0,1,1,0,0,0,0,86.67
3,2,7,0,2,1,1,2,1,0,0,0,0,94.12
3,2,3,0,1,1,1,1,0,0,0,0,0,88.89
3,2,6,0,1,1,1,1,1,0,0,1,0,100
3,2,7,0,1,3,0,3,0,0,0,0,0,93.75
3,2,3,0,1,1,1,2,0,0,0,0,0,78.95
3,2,3,0,2,3,0,3,0,0,0,0,0,61.11
3,2,3,0,1,1,1,1,0,0,0,0,0,73.68
3,2,2,0,1,1,1,1,0,0,0,0,0,55.56
3,2,5,0,2,1,1,1,0,0,0,0,0,94.44
3,2,5,0,1,1,1,1,0,0,0,0,0,63.16
3,2,1,0,1,2,0,2,1,0,0,0,0,82.35
3,2,4,0,1,1,1,1,0,0,0,0,0,72.22
3,2,6,0,2,3,0,1,0,0,0,0,0,100
3,2,3,0,2,3,0,2,0,0,0,0,0,60
3,2,5,0,3,3,0,2,0,0,0,0,0,86.67
3,2,5,0,1,2,0,2,0,0,0,0,0,70.59
3,2,1,0,3,3,0,3,1,0,0,0,0,81.25
3,2,5,0,3,2,0,3,0,0,0,0,0,64.29
3,2,0,0,2,3,0,2,1,0,0,1,0,93.75
3,2,3,0,3,3,0,3,0,0,0,0,0,76.47
3,2,1,0,3,3,0,1,1,0,0,0,0,77.78
3,2,9,0,2,2,0,1,0,0,0,0,0,91.67
3,2,10,0,2,2,0,1,0,0,0,0,0,78.95
3,2,7,0,1,2,0,1,1,0,0,1,0,100
3,2,5,0,2,1,0,2,0,0,0,0,0,76.47
3,2,9,0,1,2,0,1,0,0,0,0,0,93.75
3,2,3,0,3,3,0,2,0,0,0,0,0,47.06
3,2,3,0,2,2,0,2,0,0,0,0,0,93.33
3,2,7,0,2,2,0,2,0,0,0,0,0,70.59
3,2,3,0,1,2,0,2,0,0,0,0,0,75
3,2,3,0,3,3,0,2,0,0,0,0,0,60
3,2,5,0,2,3,0,3,1,0,0,1,0,88.89
3,2,7,0,2,3,0,2,1,0,0,0,0,93.75
3,2,4,0,2,1,0,2,0,0,0,0,0,76.47
3,2,7,0,1,2,0,1,0,0,0,0,0,100
3,2,7,0,1,2,0,1,0,0,0,0,0,93.33
3,2,0,0,3,1,1,1,0,0,0,0,0,57.14
3,2,7,0,1,1,0,1,1,0,0,0,0,100
3,2,6,0,2,3,0,2,0,0,0,0,0,66.67
3,2,3,0,2,2,0,2,0,0,0,0,0,80
3,2,1,0,3,3,0,1,1,0,0,0,0,93.75
3,2,5,0,1,1,1,1,0,0,0,0,0,71.43
3,2,3,0,1,1,1,1,0,0,0,0,0,80
3,2,7,0,2,2,0,2,0,0,0,0,0,88.24
3,2,7,0,2,3,0,1,0,0,0,0,0,82.35
3,2,1,0,2,2,0,3,1,0,0,0,0,52.94
3,2,1,3,3,2,0,3,1,0,0,0,0,73.33
3,2,3,0,3,3,0,3,0,0,0,0,0,93.33
3,2,7,0,2,2,0,2,1,0,0,0,0,86.67
3,2,3,0,2,2,0,1,0,0,0,0,0,68.75
3,2,0,0,2,2,0,2,0,0,0,0,0,81.25
3,2,7,0,1,1,0,2,0,0,0,0,0,88.24
3,2,5,0,1,1,1,1,0,0,0,0,0,100
3,2,4,0,1,1,1,2,0,0,0,0,1,81.25
3,2,9,2,3,3,0,2,0,0,0,0,0,84.21
3,2,7,0,1,2,0,1,0,0,0,0,0,100
3,2,5,0,3,3,0,2,0,0,0,0,0,63.16
3,2,6,0,1,1,1,1,0,0,0,0,0,85.71
3,2,0,0,2,3,0,2,1,1,0,1,0,94.74
3,2,5,0,1,2,0,2,0,0,0,0,0,94.44
3,2,1,0,3,3,0,3,1,0,0,0,0,80
3,2,4,0,1,1,1,1,0,0,0,0,1,89.47
