4,3,4,3,2,2,0,3,1,1,0,1,0,38.82
0,0,0,3,2,1,0,1,0,0,0,0,0,59.49
6,0,3,3,3,2,0,2,0,0,0,1,0,67.42
2,1,4,1,1,1,0,1,0,0,0,0,0,53.33
5,1,8,3,2,3,0,1,0,0,0,1,0,53.41
0,0,3,3,1,1,0,1,0,0,0,0,0,56.04
4,3,4,3,2,3,0,3,1,0,0,1,1,51.04
0,0,0,3,1,1,0,2,0,0,0,0,0,63.53
3,2,7,0,2,2,0,1,0,0,0,0,0,46.59
0,0,1,3,2,2,0,2,1,0,0,0,0,64.44
0,0,4,3,2,1,1,2,0,0,0,0,0,50
5,1,0,3,3,1,1,2,0,0,0,0,0,77.91
0,0,3,3,1,2,0,1,0,0,0,0,0,56.99
3,2,5,0,1,2,0,2,0,0,0,0,0,43.68
4,3,4,3,2,1,0,1,1,1,0,1,0,43.96
5,1,0,3,1,1,0,1,0,0,0,0,0,70.45
5,1,5,3,1,3,0,1,0,0,0,1,0,46.59
4,3,6,3,2,3,0,3,1,1,0,0,0,68.89
4,3,4,3,3,3,0,2,1,0,0,1,0,83.33
3,2,3,0,2,2,0,2,0,0,0,0,0,54.22
0,0,4,3,2,2,0,2,1,0,1,1,0,72.83
4,3,7,3,2,2,0,1,1,0,0,1,0,55.21
5,1,2,3,1,1,0,1,0,0,0,0,0,54.44
4,3,4,3,3,3,0,3,1,1,0,0,0,70.73
4,3,7,3,3,3,0,3,1,1,0,0,0,80.68
3,2,3,0,1,1,1,2,0,0,0,0,0,53.26
0,0,0,3,3,2,0,2,0,0,0,0,0,44.94
3,2,5,0,1,1,1,2,0,0,0,0,0,69.05
2,1,3,2,1,1,0,2,0,0,0,1,0,45.68
0,0,0,3,2,3,0,1,0,0,0,0,0,41.76
4,3,7,3,2,1,0,2,0,0,0,0,0,61.36
5,1,3,3,1,1,0,1,0,0,0,0,0,36.9
0,0,0,3,1,1,0,1,0,0,0,0,0,67.5
4,3,5,3,1,3,0,1,0,0,1,0,0,64.13
3,2,3,0,2,3,0,3,0,0,0,0,0,44.83
0,0,0,3,2,1,0,1,0,0,0,0,0,74.42
2,1,0,3,3,3,0,2,0,0,0,1,0,33.73
5,1,4,3,1,1,0,1,0,0,0,0,0,38.3
3,2,3,0,2,2,0,2,0,0,0,0,0,49.41
5,1,1,3,1,1,0,1,1,0,0,1,0,42.68
4,3,8,3,3,3,0,2,1,0,1,1,0,70.13
3,2,2,0,1,1,1,1,0,0,0,0,0,29.35
4,3,0,3,3,2,0,2,1,0,1,1,0,77.78
3,2,3,0,3,3,0,3,0,0,0,0,0,58.62
2,1,0,1,1,3,0,2,0,0,1,0,0,20.69
4,3,1,3,2,1,0,1,1,0,0,0,0,66.29
6,0,0,3,2,3,0,3,1,0,1,1,0,76.54
6,0,3,3,2,2,0,3,1,0,0,1,0,59.77
6,0,5,3,2,2,0,2,0,0,1,1,0,58.06
3,2,7,0,1,2,0,2,0,0,0,0,0,50.57
4,3,6,3,1,3,0,2,0,0,0,0,1,61.36
3,2,7,0,1,2,0,1,0,0,0,0,0,66.67
5,1,1,0,1,3,0,1,1,0,0,0,0,55.95
3,2,4,0,1,1,1,1,0,0,0,0,0,42.05
5,1,0,3,1,1,0,1,0,0,0,0,0,52.38
3,2,7,0,1,3,0,1,0,0,0,0,0,76.74
6,0,0,3,1,1,0,2,0,0,1,0,0,34.88
5,1,4,3,1,1,1,1,0,0,0,0,0,30.68
6,0,0,3,2,1,0,2,0,0,1,0,0,36.17
3,2,7,0,2,1,1,2,1,0,0,0,0,53.85
4,3,3,3,2,2,0,1,1,0,0,1,0,67.03
6,0,5,3,2,2,0,2,0,0,0,1,0,40.86
3,2,5,0,1,1,1,1,0,0,0,0,0,39.53
4,3,1,3,1,1,0,2,1,0,0,0,0,87.21
0,0,1,3,1,2,0,1,1,0,0,0,0,72.41
6,0,0,3,3,3,0,3,1,1,0,1,0,80.52
3,2,7,0,1,2,0,1,1,0,0,1,0,63.41
5,1,2,3,2,1,0,1,0,0,0,0,0,63.33
3,2,3,0,1,2,0,2,0,0,0,1,0,56.32
3,2,4,0,1,1,1,2,0,0,0,0,1,41.76
6,0,0,3,3,3,0,3,1,1,1,1,0,72.94
4,3,4,3,2,2,0,1,1,0,0,1,0,45.12
5,1,0,1,2,1,0,1,0,0,0,0,0,30.12
2,1,4,3,1,1,1,1,0,0,0,0,0,33.68
5,1,4,0,1,1,1,1,0,0,0,0,0,43.68
5,1,4,3,1,1,0,1,0,0,0,0,0,35.71
3,2,6,0,2,3,0,1,0,0,0,0,0,45.35
5,1,4,3,1,1,0,2,0,0,0,0,0,41.3
6,0,0,3,2,2,0,2,0,0,1,1,0,40.43
0,0,4,3,1,1,0,1,0,0,0,0,0,48.89
3,2,7,0,2,3,0,1,0,0,0,0,0,66.67
3,2,5,0,1,2,0,2,0,0,0,0,0,56.63
5,1,3,3,2,1,0,1,0,0,0,0,0,31.03
2,1,0,3,1,2,0,2,0,0,1,1,0,21.74
4,3,4,3,3,2,0,3,1,1,0,1,0,79.07
6,0,0,2,1,2,0,2,0,0,0,1,0,58.54
5,1,7,3,1,1,1,1,0,0,0,0,0,48.28
3,2,7,0,1,2,0,1,0,0,0,0,0,74.73
0,0,3,3,2,2,0,1,0,0,0,0,0,60.87
4,3,2,0,2,1,1,1,0,0,1,0,1,77.11
6,0,0,3,1,2,0,1,0,0,1,1,0,55.17
